Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,46385,138713,277883,463454,694463,972464,1156798,1250689,1248989,1157666,971938,693345,463653,278583,138508,46469
2,46171,139165,277371,463050,694745,972479,1158842,1250090,1250227,1157883,970415,693997,462650,277505,139212,46198
3,46445,139145,277705,463143,695843,971525,1157468,1249506,1251802,1156753,970803,694241,462508,277815,139066,46232
4,46190,139140,278702,462450,695027,971125,1157098,1251141,1249598,1156903,971994,694656,463268,277599,138936,46173
5,46081,138690,277952,462934,694307,971289,1158188,1250904,1249136,1156605,973460,693773,463243,278075,139127,46236
6,46610,139118,278116,464185,694872,972467,1155974,1250077,1250628,1157969,972766,694768,460421,277166,138722,46141
7,46574,138856,278757,463079,695975,971593,1157652,1248107,1249432,1157803,971661,694118,463112,277617,139150,46514
8,46077,138819,276564,463128,694054,973386,1157033,1248204,1251200,1158692,972430,694199,463368,277904,138641,46301
9,46494,139387,277478,462431,693738,972067,1157272,1251791,1249040,1156974,972062,695861,463003,276969,139134,46299
10,46306,138492,277622,463918,693557,970494,1158234,1251476,1250101,1156753,971708,695113,462423,278550,138968,46285
11,46092,138906,278745,462107,695234,971088,1158806,1249887,1248707,1157693,972548,694778,462789,277561,138567,46492
12,46465,139211,277829,462781,695138,970666,1158234,1250157,1249231,1157780,971920,694972,462786,277722,138786,46322
13,46545,138804,278425,462631,692951,972825,1157010,1250821,1250976,1157236,971966,694086,462652,277782,138673,46617
14,46494,139001,277946,463989,694609,971176,1159279,1250849,1248662,1156815,971810,694194,462666,277001,139263,46246
15,46436,139274,277587,462942,696068,971484,1157326,1248539,1250727,1156163,971249,695028,463130,278354,139214,46479
16,46321,139319,277563,463424,693552,973452,1154887,1249641,1249986,1160636,971786,693935,462605,277473,138795,46625
17,46114,139337,277512,462436,694017,971111,1159000,1251408,1251057,1157233,971670,694203,462100,277654,138689,46459
18,46263,138585,277902,462770,694215,971325,1158512,1248844,1248990,1157880,971885,695732,462858,278396,139592,46251
19,46454,139043,276859,462186,693253,972378,1156332,1250142,1250958,1159981,971957,695631,462416,277272,138457,46681
20,46112,138544,277559,462144,694839,973280,1157261,1251131,1250750,1156928,970984,695583,461972,277747,139224,45942
