Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,21,59,140,251,328,484,586,626,601,574,489,361,226,159,72,23
2,38,58,139,233,333,485,604,646,654,566,483,334,211,137,61,18
3,31,80,130,230,320,487,605,563,623,578,482,363,255,157,75,21
4,28,57,136,218,369,477,572,645,624,572,509,352,230,128,66,17
5,15,58,144,266,345,479,560,649,631,530,449,369,251,151,81,22
6,20,67,138,255,340,492,619,593,590,576,516,340,236,131,55,32
7,25,77,134,196,367,495,576,639,633,597,454,368,218,136,57,28
8,21,69,124,225,370,487,585,652,636,559,489,355,216,131,50,31
9,28,83,137,221,364,490,564,667,606,545,491,347,233,145,62,17
10,12,65,133,245,345,457,571,614,645,599,540,356,221,115,68,14
11,16,58,120,248,353,493,607,647,624,560,482,313,236,138,78,27
12,20,61,121,256,331,501,568,653,612,579,508,342,201,149,74,24
13,28,74,136,236,386,476,607,623,589,592,482,323,218,144,60,26
14,15,68,155,233,352,528,559,643,553,610,485,357,227,123,73,19
15,33,74,127,203,347,529,617,587,619,615,455,344,241,122,65,22
16,32,59,132,232,337,489,548,638,679,540,482,354,238,147,72,21
17,23,63,149,239,349,517,577,611,626,569,483,357,216,143,61,17
18,31,74,115,243,357,457,577,623,667,584,448,376,225,128,71,24
19,16,65,149,257,338,494,563,622,605,587,471,359,227,154,67,26
20,26,80,123,204,366,453,590,626,633,579,506,334,253,145,63,19
