Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,4613,13717,27903,46269,69392,96722,115501,125349,124693,115954,97502,69446,46193,28023,14112,4611
2,4646,13843,27493,46422,69635,97180,115877,124776,125197,116074,97174,69512,46143,27608,13865,4555
3,4607,13866,27671,46224,69141,97484,116105,124796,124940,116071,97393,69294,46121,28017,13750,4520
4,4663,13867,27744,46658,69678,97456,115732,124768,125229,115587,96904,69542,46101,27517,13921,4633
5,4703,13808,28030,46292,69052,97327,115563,125080,125612,115256,97353,69629,45996,27806,13819,4674
6,4635,14060,27838,46293,69711,96821,115459,125006,125062,116313,97023,69704,46207,27586,13675,4607
7,4593,13931,27701,46518,69352,96998,116070,125094,125183,115311,97093,69293,46281,27877,13958,4747
8,4654,13931,28003,46230,69105,97425,115654,124581,125019,115444,97802,69517,46403,27860,13744,4628
9,4649,13829,27665,46567,69344,97554,115366,124875,125343,115632,97054,69685,46151,27900,13863,4523
10,4549,13783,27850,46064,69511,97168,115813,124946,125425,115842,97452,69099,46215,27908,13671,4704
11,4754,14074,27682,46329,69658,97379,115953,124646,124711,116040,97069,68976,46501,27906,13801,4521
12,4648,13762,27667,46305,69727,97098,115347,125563,125179,116160,96912,69299,46154,27885,13714,4580
13,4641,13784,27760,46400,68784,97126,115645,124842,125333,115686,97624,69633,46336,27887,13912,4607
14,4625,13880,27837,46269,69395,97613,115154,124410,125225,116103,96945,69673,46277,28075,13820,4699
15,4603,13876,27686,46245,69352,97633,115445,125266,125078,115734,97086,69676,45959,27767,14038,4556
16,4733,14067,27765,45806,69109,97156,115806,124829,125298,116102,96898,69560,46460,27855,13901,4655
17,4580,14129,27699,46422,69432,97239,115505,125017,125158,115847,96901,69783,46239,27689,13794,4566
18,4705,13873,27606,46379,69407,96864,116079,125051,125016,115775,97264,69285,46335,27779,13933,4649
19,4667,13948,27755,46581,69111,96437,116030,125269,125019,115932,97086,69161,46580,27845,13857,4722
20,4538,13959,27733,46142,69250,96699,116127,125155,125613,115640,97317,69208,46144,28031,13798,4646
