Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,207,678,1434,2297,3473,4881,5707,6236,6377,5658,4914,3430,2335,1461,690,222
2,221,668,1420,2319,3490,4874,5951,6163,6358,5742,4799,3481,2269,1316,680,249
3,229,685,1393,2256,3530,4844,5646,6343,6236,5920,4830,3481,2243,1388,740,236
4,233,692,1344,2349,3513,4952,5747,6075,6260,5740,4984,3510,2279,1342,730,250
5,224,739,1322,2366,3406,4908,5904,6255,6336,5706,4880,3439,2297,1328,681,209
6,222,695,1390,2318,3542,4908,5777,6202,6247,5800,4861,3434,2283,1390,702,229
7,249,698,1416,2278,3400,4888,5839,6295,6322,5623,4921,3424,2351,1392,702,202
8,217,712,1386,2259,3487,4867,5900,6300,6208,5744,4864,3503,2259,1342,712,240
9,265,682,1347,2303,3486,4901,5782,6269,6224,5835,4814,3489,2304,1387,671,241
10,237,723,1393,2315,3481,4860,5829,6329,6302,5711,4783,3425,2331,1343,694,244
11,214,667,1352,2328,3507,4799,5769,6265,6316,5828,4914,3391,2329,1396,690,235
12,232,674,1394,2292,3405,4903,5692,6195,6467,5851,4814,3351,2309,1500,662,259
13,196,668,1421,2312,3413,4947,5767,6190,6197,5761,4978,3485,2315,1396,731,223
14,230,731,1381,2325,3442,4889,5870,6110,6226,5681,4886,3530,2361,1405,701,232
15,250,637,1367,2388,3529,4901,5655,6139,6363,5831,4922,3391,2343,1371,687,226
16,286,649,1376,2349,3453,4855,5793,6294,6210,5864,4831,3431,2311,1397,662,239
17,227,740,1443,2318,3423,4862,5811,6218,6212,5706,4882,3556,2356,1313,696,237
18,210,714,1454,2276,3409,4848,5870,6155,6208,5756,4887,3515,2359,1400,682,257
19,257,676,1441,2325,3378,4943,5605,6213,6308,5876,4985,3413,2299,1360,682,239
20,261,689,1363,2283,3492,4949,5759,6245,6254,5734,4821,3498,2344,1369,707,232
