Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,22984,69408,138455,232196,347931,485425,578797,625561,623686,578598,486285,347370,231785,138785,69856,22878
2,23247,69057,139729,231333,347567,486375,578380,624014,624735,579196,486438,346558,231448,139159,69436,23328
3,23008,69909,139536,231873,346721,487061,576862,624865,625049,578614,486228,347578,231528,138618,69378,23172
4,23324,69486,139491,231457,346974,486858,578270,624285,625091,580215,485806,347482,230672,138355,69136,23098
5,23313,69659,138770,231722,347368,485225,578208,626210,624396,579766,485354,346052,232644,138909,69222,23182
6,23172,69624,138661,231937,346743,486691,577989,624729,624554,578865,487033,346521,231895,139033,69508,23045
7,23206,69652,139222,230933,347623,486960,578850,624706,624280,578045,485702,347806,231590,139006,69332,23087
8,23424,69334,138944,231057,347650,485493,578208,624815,624814,578380,486552,348356,230853,138960,69660,23500
9,23061,69554,139710,230709,347233,486563,579832,624336,625171,579473,486200,346036,231403,138755,68999,22965
10,23018,69872,139068,230912,347085,486160,579448,624363,625651,579459,485310,347823,231391,138234,69126,23080
11,22845,69555,138694,231383,347097,486027,579658,626316,623817,578022,486894,346466,231770,138690,69648,23118
12,23151,69470,138539,231679,346274,487252,577194,626104,624256,579737,486514,346734,232002,138401,69570,23123
13,23094,69398,138482,231269,346857,486036,578680,624866,624870,578868,486768,347708,231946,138732,69333,23093
14,23260,69593,138921,231540,346915,485482,579680,624151,625999,578336,486218,348361,231336,137813,69071,23324
15,23079,69346,139208,231153,347530,485166,578819,625284,624813,579846,486287,346888,231193,138723,69389,23276
16,22893,69644,138626,232423,347536,486346,577526,625763,624967,578879,484879,348329,231470,138430,69363,22926
17,23177,69139,138415,231053,347361,484748,579502,625945,624236,578568,486380,348132,232046,138945,69371,22982
18,22964,68818,139619,231277,347211,486440,578681,624033,625151,578780,486951,345936,232106,139544,69480,23009
19,23025,69257,138517,231850,346625,485601,578570,624871,626122,578222,485731,347816,231998,138963,69524,23308
20,23249,69244,139900,232327,347289,485937,578145,624944,624144,577719,486981,347164,231670,138931,69448,22908
