Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,4,12,32,56,76,81,122,126,134,129,83,71,37,19,14,4
2,5,17,28,53,71,88,103,146,113,138,83,69,47,20,18,1
3,1,11,21,39,78,93,121,121,135,114,107,72,40,30,15,2
4,5,18,40,42,70,98,114,121,100,115,115,82,35,28,11,6
5,2,14,24,53,67,115,121,112,127,116,102,68,32,35,7,5
6,5,16,26,44,68,117,93,130,125,107,103,79,40,31,15,1
7,5,17,35,42,58,97,118,118,114,142,97,66,45,27,13,6
8,7,12,33,59,68,102,106,120,132,108,100,58,48,34,11,2
9,4,17,27,54,73,104,99,119,114,125,92,69,60,28,11,4
10,2,14,39,51,66,93,136,125,130,100,86,55,53,34,14,2
11,5,12,33,44,64,81,127,118,126,115,112,76,44,33,8,2
12,5,14,22,45,62,99,127,122,116,110,105,78,48,28,17,2
13,6,14,21,53,79,88,104,142,135,121,95,65,46,16,11,4
14,4,19,31,43,66,102,114,109,108,107,116,74,52,26,23,6
15,5,20,26,39,70,81,128,129,133,114,100,66,42,30,13,4
16,4,11,26,46,67,90,120,150,128,115,91,81,44,19,6,2
17,6,17,23,41,78,101,122,118,129,101,101,66,43,31,16,7
18,10,13,40,51,58,104,113,110,111,113,95,79,46,40,12,5
19,7,16,32,48,64,95,111,128,116,124,95,68,50,23,17,6
20,6,18,19,45,67,101,124,131,107,94,108,77,57,27,13,6
