Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.0,0.07,0.04,0.05,0.1,0.07,0.08,0.1,0.18,0.12,0.11,0.06,0.02,0.0,0.0,0.0
2,0.01,0.01,0.01,0.03,0.09,0.09,0.15,0.12,0.09,0.11,0.11,0.06,0.03,0.07,0.02,0.0
3,0.0,0.0,0.04,0.04,0.06,0.09,0.08,0.19,0.14,0.12,0.1,0.07,0.04,0.01,0.02,0.0
4,0.01,0.01,0.04,0.05,0.05,0.15,0.1,0.15,0.1,0.13,0.08,0.08,0.01,0.02,0.02,0.0
5,0.01,0.01,0.03,0.06,0.06,0.11,0.09,0.16,0.09,0.13,0.08,0.07,0.07,0.01,0.02,0.0
6,0.01,0.02,0.01,0.04,0.08,0.11,0.08,0.11,0.12,0.11,0.04,0.13,0.07,0.07,0.0,0.0
7,0.0,0.02,0.04,0.06,0.06,0.13,0.03,0.13,0.16,0.1,0.09,0.1,0.04,0.02,0.01,0.01
8,0.01,0.02,0.04,0.02,0.06,0.11,0.1,0.19,0.15,0.1,0.05,0.09,0.02,0.0,0.04,0.0
9,0.0,0.0,0.06,0.04,0.04,0.05,0.1,0.06,0.17,0.12,0.11,0.08,0.08,0.07,0.02,0.0
10,0.0,0.02,0.05,0.08,0.08,0.1,0.05,0.14,0.11,0.12,0.11,0.05,0.08,0.0,0.01,0.0
11,0.0,0.01,0.02,0.01,0.08,0.08,0.12,0.13,0.15,0.13,0.09,0.06,0.07,0.03,0.0,0.02
12,0.02,0.02,0.02,0.07,0.11,0.11,0.08,0.12,0.15,0.05,0.06,0.08,0.06,0.02,0.02,0.01
13,0.01,0.0,0.01,0.07,0.09,0.15,0.11,0.1,0.08,0.1,0.11,0.04,0.03,0.06,0.04,0.0
14,0.0,0.0,0.02,0.03,0.05,0.08,0.14,0.15,0.09,0.12,0.14,0.05,0.09,0.03,0.0,0.01
15,0.01,0.06,0.01,0.05,0.02,0.07,0.13,0.1,0.09,0.11,0.14,0.08,0.1,0.03,0.0,0.0
16,0.02,0.02,0.03,0.06,0.03,0.11,0.12,0.12,0.12,0.12,0.07,0.06,0.08,0.03,0.01,0.0
17,0.0,0.02,0.02,0.07,0.09,0.08,0.09,0.15,0.17,0.13,0.07,0.06,0.02,0.0,0.03,0.0
18,0.0,0.03,0.02,0.03,0.06,0.14,0.1,0.19,0.1,0.14,0.07,0.05,0.02,0.04,0.0,0.01
19,0.0,0.02,0.03,0.03,0.08,0.07,0.13,0.13,0.07,0.15,0.08,0.1,0.07,0.02,0.01,0.01
20,0.0,0.01,0.02,0.04,0.08,0.07,0.1,0.18,0.16,0.08,0.12,0.05,0.03,0.04,0.01,0.01
