Trial,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.0039,0.0145,0.0242,0.0472,0.0676,0.098,0.1179,0.1238,0.1287,0.1156,0.0965,0.0708,0.0481,0.0263,0.0121,0.0048
2,0.0054,0.0151,0.0278,0.0433,0.0711,0.0971,0.1156,0.1233,0.1224,0.11599999999999999,0.0944,0.0726,0.0477,0.0265,0.015,0.0067
3,0.0042,0.0125,0.0279,0.0462,0.0707,0.0991,0.1093,0.1308,0.1229,0.1161,0.0993,0.0654,0.0473,0.0274,0.0143,0.0066
4,0.0046,0.015,0.0269,0.0486,0.0667,0.0958,0.121,0.126,0.1259,0.1146,0.0961,0.0685,0.0442,0.0265,0.0147,0.0049
5,0.0038,0.0144,0.0282,0.0456,0.0673,0.0972,0.1144,0.1268,0.1266,0.1169,0.0968,0.0679,0.0467,0.028999999999999998,0.0145,0.0039
6,0.004,0.0125,0.0289,0.0461,0.0684,0.0913,0.1195,0.1216,0.1294,0.1141,0.1003,0.0693,0.046,0.0282,0.0142,0.0062
7,0.0047,0.0137,0.0312,0.0442,0.0688,0.0996,0.1137,0.1249,0.1268,0.1145,0.0929,0.0714,0.0461,0.0285,0.0139,0.0051
8,0.0042,0.0136,0.0288,0.0459,0.0726,0.1024,0.1177,0.1243,0.1239,0.113,0.0975,0.0673,0.0469,0.0257,0.0117,0.0045
9,0.0052,0.0126,0.027999999999999997,0.0467,0.0708,0.1033,0.1119,0.1172,0.1248,0.11900000000000001,0.0979,0.0717,0.0454,0.0271,0.0139,0.0045
10,0.0041,0.015,0.0312,0.0524,0.0666,0.0965,0.1135,0.1235,0.1239,0.1148,0.0984,0.0667,0.0457,0.0275,0.0155,0.0047
11,0.0036,0.0149,0.0275,0.046,0.0711,0.0933,0.1203,0.1234,0.1248,0.1137,0.0964,0.0724,0.0466,0.0265,0.0138,0.0057
12,0.0048,0.0169,0.0252,0.0491,0.0727,0.094,0.1138,0.1242,0.1279,0.1133,0.0975,0.0686,0.0483,0.0255,0.0128,0.0054
13,0.0043,0.0135,0.0257,0.0444,0.0707,0.0982,0.1147,0.1275,0.1204,0.1187,0.0996,0.0687,0.0481,0.0263,0.0146,0.0046
14,0.0041,0.0132,0.0285,0.0499,0.0688,0.0942,0.1173,0.1249,0.1237,0.1162,0.098,0.0678,0.0497,0.0264,0.0125,0.0048
15,0.0047,0.0146,0.0306,0.0483,0.0681,0.1037,0.1122,0.1229,0.124,0.1195,0.0929,0.0663,0.0459,0.028999999999999998,0.0128,0.0045
16,0.0056,0.0144,0.0274,0.0465,0.0707,0.0953,0.1174,0.1258,0.1203,0.1159,0.0974,0.0722,0.0473,0.0263,0.0138,0.0037
17,0.005,0.012,0.027000000000000003,0.0505,0.0684,0.0957,0.115,0.128,0.1254,0.1125,0.0967,0.0742,0.0448,0.0266,0.0134,0.0048
18,0.0055,0.0136,0.0294,0.0476,0.0666,0.0986,0.1117,0.1319,0.1244,0.1162,0.0949,0.0703,0.0452,0.0283,0.0112,0.0046
19,0.005,0.0123,0.0315,0.0465,0.0679,0.0957,0.1167,0.1223,0.1231,0.1186,0.0943,0.0725,0.0475,0.0274,0.0152,0.0035
20,0.0042,0.016,0.0223,0.0494,0.0663,0.09699999999999999,0.1159,0.1249,0.1266,0.1137,0.1016,0.0684,0.0469,0.0298,0.0131,0.0039
